2023/06/05 14:36:10 [error] 20#20: *3 open() "/app/staticfiles/admin/css/nav_sidebar.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/nav_sidebar.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:36:10 [error] 20#20: *5 open() "/app/staticfiles/admin/js/nav_sidebar.js" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/js/nav_sidebar.js HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:36:10 [error] 20#20: *1 open() "/app/staticfiles/admin/css/responsive.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/responsive.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:36:10 [error] 20#20: *6 open() "/app/staticfiles/admin/js/theme.js" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/js/theme.js HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:36:10 [error] 20#20: *4 open() "/app/staticfiles/admin/css/login.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/login.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:40:43 [error] 20#20: *13 open() "/app/staticfiles/admin/css/base.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/base.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:40:43 [error] 20#20: *15 open() "/app/staticfiles/admin/css/dark_mode.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/dark_mode.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:40:43 [error] 20#20: *13 open() "/app/staticfiles/admin/js/theme.js" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/js/theme.js HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:40:43 [error] 20#20: *15 open() "/app/staticfiles/admin/js/nav_sidebar.js" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/js/nav_sidebar.js HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:40:43 [error] 20#20: *19 open() "/app/staticfiles/admin/css/login.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/login.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
